Year,Year Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,% of Total Deaths,
2014,2014,Primary thrombophilia,D68.5,55,318857056,0.02,0.00%,
2014,2014,Infarction of spleen,D73.5,55,318857056,0.02,0.00%,
2014,2014,Kyphoscoliotic heart disease,I27.1,55,318857056,0.02,0.00%,
2014,2014,"Chronic sinusitis, unspecified",J32.9,55,318857056,0.02,0.00%,
2014,2014,Neonatal aspiration of meconium,P24.0,55,318857056,0.02,0.00%,
2014,2014,Disseminated intravascular coagulation of newborn,P60,55,318857056,0.02,0.00%,
2014,2014,Unspecified occupant of special agricultural vehicle injured in nontraffic accident,V84.9,55,318857056,0.02,0.00%,
2014,2014,Drowning and submersion following fall into swimming-pool,W68,55,318857056,0.02,0.00%,
2014,2014,Parietal lobe - Malignant neoplasms,C71.3,54,318857056,0.02,0.00%,
2014,2014,Pituitary gland - Uncertain neoplasms,D44.3,54,318857056,0.02,0.00%,
2014,2014,Syndrome of inappropriate secretion of antidiuretic hormone,E22.2,54,318857056,0.02,0.00%,
2014,2014,Hypopituitarism,E23.0,54,318857056,0.02,0.00%,
2014,2014,"Multiple valve disease, unspecified",I08.9,54,318857056,0.02,0.00%,
2014,2014,Paralytic ileus,K56.0,54,318857056,0.02,0.00%,
2014,2014,Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident,V86.6,54,318857056,0.02,0.00%,
2014,2014,"Rifle, shotgun and larger firearm discharge",W33,54,318857056,0.02,0.00%,
2014,2014,Essential (haemorrhagic) thrombocythaemia - Uncertain neoplasms,D47.3,53,318857056,0.02,0.00%,
2014,2014,Diabetes insipidus,E23.2,53,318857056,0.02,0.00%,
2014,2014,Other specified diseases of pulmonary vessels,I28.8,53,318857056,0.02,0.00%,
2014,2014,Unspecified viral hepatitis without hepatic coma,B19.9,52,318857056,0.02,0.00%,
2014,2014,Viral carditis,B33.2,52,318857056,0.02,0.00%,
2014,2014,Jejunum - Malignant neoplasms,C17.1,52,318857056,0.02,0.00%,
2014,2014,"Pelvic bones, sacrum and coccyx - Malignant neoplasms",C41.4,52,318857056,0.02,0.00%,
2014,2014,Specified parts of peritoneum - Malignant neoplasms,C48.1,52,318857056,0.02,0.00%,
2014,2014,Unspecified contracted kidney,N26,52,318857056,0.02,0.00%,
2014,2014,Congenital herpesviral [herpes simplex] infection,P35.2,52,318857056,0.02,0.00%,
2014,2014,"Fall involving ice-skates, skis, roller-skates or skateboards",W02,52,318857056,0.02,0.00%,
2014,2014,Surgical operation with transplant of whole organ,Y83.0,52,318857056,0.02,0.00%,
2014,2014,Ileum - Malignant neoplasms,C17.2,51,318857056,0.02,0.00%,
2014,2014,Anal canal - Malignant neoplasms,C21.1,51,318857056,0.02,0.00%,
2014,2014,"Kaposi sarcoma, unspecified",C46.9,51,318857056,0.02,0.00%,
2014,2014,Hereditary deficiency of other clotting factors,D68.2,51,318857056,0.02,0.00%,
2014,2014,"Demyelinating disease of central nervous system, unspecified",G37.9,51,318857056,0.02,0.00%,
2014,2014,Unspecified pneumoconiosis,J64,51,318857056,0.02,0.00%,
2014,2014,"Respiratory distress of newborn, unspecified",P22.9,51,318857056,0.02,0.00%,
2014,2014,"Occupant of pick-up truck or van injured in collision with fixed or stationary object, passenger injured in traffic accident",V57.6,51,318857056,0.02,0.00%,
2014,2014,"Central nervous system, unspecified - Malignant neoplasms",C72.9,50,318857056,0.02,0.00%,
2014,2014,Pituitary gland - Benign neoplasms,D35.2,50,318857056,0.02,0.00%,
2014,2014,Prostate - Uncertain neoplasms,D40.0,50,318857056,0.02,0.00%,
2014,2014,"Non-insulin-dependent diabetes mellitus, with coma",E11.0,50,318857056,0.02,0.00%,
2014,2014,Carcinoid syndrome,E34.0,50,318857056,0.02,0.00%,
2014,2014,Profound mental retardation,F73,50,318857056,0.02,0.00%,
2014,2014,Spastic tetraplegia,G82.4,50,318857056,0.02,0.00%,
2014,2014,"Nonrheumatic mitral valve disorder, unspecified",I34.9,50,318857056,0.02,0.00%,
2014,2014,Pneumonia due to Haemophilus influenzae,J14,50,318857056,0.02,0.00%,
2014,2014,Other diseases of pharynx,J39.2,50,318857056,0.02,0.00%,
2014,2014,Calculus of ureter,N20.1,50,318857056,0.02,0.00%,
2014,2014,"Renal agenesis, bilateral",Q60.1,50,318857056,0.02,0.00%,
2014,2014,Fall on and from scaffolding,W12,50,318857056,0.02,0.00%,
2014,2014,"Mycobacterial infection, unspecified",A31.9,49,318857056,0.02,0.00%,
2014,2014,"Digestive organ, unspecified - Uncertain neoplasms",D37.9,49,318857056,0.02,0.00%,
2014,2014,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome",F19.2,49,318857056,0.02,0.00%,
2014,2014,Paranoid schizophrenia,F20.0,49,318857056,0.02,0.00%,
2014,2014,"Paralytic syndrome, unspecified",G83.9,49,318857056,0.02,0.00%,
2014,2014,Bullous erythema multiforme,L51.1,49,318857056,0.02,0.00%,
2014,2014,Rheumatoid arthritis with involvement of other organs and systems,M05.3,49,318857056,0.02,0.00%,
2014,2014,"Congenital malformation of peripheral vascular system, unspecified",Q27.9,49,318857056,0.02,0.00%,
2014,2014,"Motorcycle rider injured in noncollision transport accident, unspecified motorcycle rider injured in traffic accident",V28.9,49,318857056,0.02,0.00%,
2014,2014,HIV disease resulting in unspecified malignant neoplasm,B21.9,48,318857056,0.02,0.00%,
2014,2014,"Skin of lower limb, including hip - Malignant neoplasms",C44.7,48,318857056,0.02,0.00%,
2014,2014,Other specified leukaemias - Malignant neoplasms,C94.7,48,318857056,0.02,0.00%,
2014,2014,"Brain, infratentorial - Uncertain neoplasms",D43.1,48,318857056,0.02,0.00%,
2014,2014,"Acute myocarditis, unspecified",I40.9,48,318857056,0.02,0.00%,
2014,2014,Other specified disorders of veins,I87.8,48,318857056,0.02,0.00%,
2014,2014,Toxic epidermal necrolysis [Lyell],L51.2,48,318857056,0.02,0.00%,
2014,2014,"Recurrent and persistent haematuria, other",N02.8,48,318857056,0.02,0.00%,
2014,2014,Occupant [any] of heavy transport vehicle injured in unspecified traffic accident,V69.9,48,318857056,0.02,0.00%,
2014,2014,Exposure to other specified electric current,W86,48,318857056,0.02,0.00%,
2014,2014,Exposure to ignition of highly flammable material,X04,48,318857056,0.02,0.00%,
2014,2014,Sequelae of events of undetermined intent,Y87.2,48,318857056,0.02,0.00%,
2014,2014,Disorders of fatty-acid metabolism,E71.3,47,318857056,0.01,0.00%,
2014,2014,Other generalized epilepsy and epileptic syndromes,G40.4,47,318857056,0.01,0.00%,
2014,2014,Benign intracranial hypertension,G93.2,47,318857056,0.01,0.00%,
2014,2014,Rheumatic aortic stenosis,I06.0,47,318857056,0.01,0.00%,
2014,2014,"Intracerebral haemorrhage in hemisphere, unspecified",I61.2,47,318857056,0.01,0.00%,
2014,2014,Hereditary haemorrhagic telangiectasia,I78.0,47,318857056,0.01,0.00%,
2014,2014,"Duodenal ulcer, chronic or unspecified with both haemorrhage and perforation",K26.6,47,318857056,0.01,0.00%,
2014,2014,Unspecified abdominal hernia with gangrene,K46.1,47,318857056,0.01,0.00%,
2014,2014,Coarctation of aorta,Q25.1,47,318857056,0.01,0.00%,
2014,2014,Hypovolaemic shock,R57.1,47,318857056,0.01,0.00%,
2014,2014,"Pedestrian injured in collision with railway train or railway vehicle, traffic accident",V05.1,47,318857056,0.01,0.00%,
2014,2014,"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in traffic accident",V27.9,47,318857056,0.01,0.00%,
2014,2014,Exposure to other specified factors,X58,47,318857056,0.01,0.00%,
2014,2014,"Aspergillosis, unspecified",B44.9,46,318857056,0.01,0.00%,
2014,2014,Transverse colon - Malignant neoplasms,C18.4,46,318857056,0.01,0.00%,
2014,2014,Myeloid sarcoma - Malignant neoplasms,C92.3,46,318857056,0.01,0.00%,
2014,2014,Pure hyperglyceridaemia,E78.1,46,318857056,0.01,0.00%,
2014,2014,"Reaction to severe stress, unspecified",F43.9,46,318857056,0.01,0.00%,
2014,2014,Vascular myelopathies,G95.1,46,318857056,0.01,0.00%,
2014,2014,"Cord compression, unspecified",G95.2,46,318857056,0.01,0.00%,
2014,2014,"Intracardiac thrombosis, not elsewhere classified",I51.3,46,318857056,0.01,0.00%,
2014,2014,Other intracerebral haemorrhage,I61.8,46,318857056,0.01,0.00%,
2014,2014,Moyamoya disease,I67.5,46,318857056,0.01,0.00%,
2014,2014,Other overlap syndromes,M35.1,46,318857056,0.01,0.00%,
2014,2014,Bladder-neck obstruction,N32.0,46,318857056,0.01,0.00%,
2014,2014,Fistula of vagina to large intestine,N82.3,46,318857056,0.01,0.00%,
2014,2014,Congenital stenosis of aortic valve,Q23.0,46,318857056,0.01,0.00%,
2014,2014,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident,V29.6,46,318857056,0.01,0.00%,
2014,2014,Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,X46,46,318857056,0.01,0.00%,
2014,2014,Progressive multifocal leukoencephalopathy,A81.2,45,318857056,0.01,0.00%,
2014,2014,Main bronchus - Malignant neoplasms,C34.0,45,318857056,0.01,0.00%,
2014,2014,Bones of skull and face - Malignant neoplasms,C41.0,45,318857056,0.01,0.00%,
2014,2014,"Male genital organ, unspecified - Malignant neoplasms",C63.9,45,318857056,0.01,0.00%,
2014,2014,Craniopharyngeal duct - Uncertain neoplasms,D44.4,45,318857056,0.01,0.00%,
2014,2014,Nutritional marasmus,E41,45,318857056,0.01,0.00%,
2014,2014,Pneumonia due to other aerobic Gram-negative bacteria,J15.6,45,318857056,0.01,0.00%,
2014,2014,Other specified conditions originating in the perinatal period,P96.8,45,318857056,0.01,0.00%,
2014,2014,Syncope and collapse,R55,45,318857056,0.01,0.00%,
2014,2014,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,V29.5,45,318857056,0.01,0.00%,
2014,2014,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,X63,45,318857056,0.01,0.00%,
2014,2014,Assault by blunt object,Y00,45,318857056,0.01,0.00%,
2014,2014,Soft palate - Malignant neoplasms,C05.1,44,318857056,0.01,0.00%,
2014,2014,"Skin of upper limb, including shoulder - Malignant neoplasms",C44.6,44,318857056,0.01,0.00%,
2014,2014,Spinal cord - Malignant neoplasms,C72.0,44,318857056,0.01,0.00%,
2014,2014,Secondary malignant neoplasm of large intestine and rectum - Malignant neoplasms,C78.5,44,318857056,0.01,0.00%,
2014,2014,"Unilateral or unspecified inguinal hernia, without obstruction or gangrene",K40.9,44,318857056,0.01,0.00%,
2014,2014,Abscess of intestine,K63.0,44,318857056,0.01,0.00%,
2014,2014,"Disease of biliary tract, unspecified",K83.9,44,318857056,0.01,0.00%,
2014,2014,"Accident to watercraft causing other injury, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS",V91.9,44,318857056,0.01,0.00%,
2014,2014,"Exposure to other specified smoke, fire and flames",X08,44,318857056,0.01,0.00%,
2014,2014,Kidney dialysis,Y84.1,44,318857056,0.01,0.00%,
2014,2014,HIV disease with Kaposi sarcoma,B21.0,43,318857056,0.01,0.00%,
2014,2014,Choroid - Malignant neoplasms,C69.3,43,318857056,0.01,0.00%,
2014,2014,"Brain, unspecified - Benign neoplasms",D33.2,43,318857056,0.01,0.00%,
2014,2014,"Schizoaffective disorder, unspecified",F25.9,43,318857056,0.01,0.00%,
2014,2014,"Acute endocarditis, unspecified",I33.9,43,318857056,0.01,0.00%,
2014,2014,"Acute bronchiolitis, unspecified",J21.9,43,318857056,0.01,0.00%,
2014,2014,"Disorder of prostate, unspecified",N42.9,43,318857056,0.01,0.00%,
2014,2014,Sepsis of newborn due to Escherichia coli,P36.4,43,318857056,0.01,0.00%,
2014,2014,Arteriovenous malformation of cerebral vessels,Q28.2,43,318857056,0.01,0.00%,
2014,2014,Other deletions of part of a chromosome,Q93.5,43,318857056,0.01,0.00%,
2014,2014,"Motorcycle rider injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V23.5,43,318857056,0.01,0.00%,
2014,2014,Unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident,V49.6,43,318857056,0.01,0.00%,
2014,2014,Passenger of all-terrain or other off-road motor vehicle injured in traffic accident,V86.1,43,318857056,0.01,0.00%,
2014,2014,Other lymphoid leukaemia - Malignant neoplasms,C91.7,42,318857056,0.01,0.00%,
2014,2014,"Haemangioma, any site - Benign neoplasms",D18.0,42,318857056,0.01,0.00%,
2014,2014,Bone and articular cartilage - Uncertain neoplasms,D48.0,42,318857056,0.01,0.00%,
2014,2014,Other specified diseases of blood and blood-forming organs,D75.8,42,318857056,0.01,0.00%,
2014,2014,Rett syndrome,F84.2,42,318857056,0.01,0.00%,
2014,2014,Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski],G23.1,42,318857056,0.01,0.00%,
2014,2014,Other specified paralytic syndromes,G83.8,42,318857056,0.01,0.00%,
2014,2014,Calculus of bile duct with cholecystitis,K80.4,42,318857056,0.01,0.00%,
2014,2014,"Muscle wasting and atrophy, not elsewhere classified",M62.5,42,318857056,0.01,0.00%,
2014,2014,"Motorcycle rider injured in collision with car, pick-up truck or van, unspecified motorcycle rider injured in traffic accident",V23.9,42,318857056,0.01,0.00%,
2014,2014,"Exposure to controlled fire, not in building or structure",X03,42,318857056,0.01,0.00%,
2014,2014,Secondary malignant neoplasm of other and unspecified digestive organs - Malignant neoplasms,C78.8,41,318857056,0.01,0.00%,
2014,2014,Neuromyelitis optica [Devic],G36.0,41,318857056,0.01,0.00%,
2014,2014,Other tricuspid valve diseases,I07.8,41,318857056,0.01,0.00%,
2014,2014,Chronic constrictive pericarditis,I31.1,41,318857056,0.01,0.00%,
2014,2014,Pre-excitation syndrome,I45.6,41,318857056,0.01,0.00%,
2014,2014,Venous insufficiency (chronic)(peripheral),I87.2,41,318857056,0.01,0.00%,
2014,2014,Pneumoconiosis due to other dust containing silica,J62.8,41,318857056,0.01,0.00%,
2014,2014,Barrett esophagus,K22.7,41,318857056,0.01,0.00%,
2014,2014,Pseudocyst of pancreas,K86.3,41,318857056,0.01,0.00%,
2014,2014,Unspecified chronic respiratory disease originating in the perinatal period,P27.9,41,318857056,0.01,0.00%,
2014,2014,Ebstein anomaly,Q22.5,41,318857056,0.01,0.00%,
2014,2014,Abnormal weight loss,R63.4,41,318857056,0.01,0.00%,
2014,2014,Helicopter accident injuring occupant,V95.0,41,318857056,0.01,0.00%,
2014,2014,HIV disease resulting in mycobacterial infection,B20.0,40,318857056,0.01,0.00%,
2014,2014,"Cytomegaloviral disease, unspecified",B25.9,40,318857056,0.01,0.00%,
2014,2014,Cheek mucosa - Malignant neoplasms,C06.0,40,318857056,0.01,0.00%,
2014,2014,Endocrine pancreas - Malignant neoplasms,C25.4,40,318857056,0.01,0.00%,
2014,2014,Residual schizophrenia,F20.5,40,318857056,0.01,0.00%,
2014,2014,Phlebitis and thrombophlebitis of unspecified site,I80.9,40,318857056,0.01,0.00%,
2014,2014,"Influenza with other manifestations, virus not identified",J11.8,40,318857056,0.01,0.00%,
2014,2014,"Hypostatic pneumonia, unspecified",J18.2,40,318857056,0.01,0.00%,
2014,2014,Disorders of diaphragm,J98.6,40,318857056,0.01,0.00%,
2014,2014,Infective myositis,M60.0,40,318857056,0.01,0.00%,
2014,2014,"Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus, driver injured in traffic accident",V64.5,40,318857056,0.01,0.00%,
2014,2014,"Accident to watercraft causing drowning and submersion, canoe or kayak",V90.5,40,318857056,0.01,0.00%,
2014,2014,Hard palate - Malignant neoplasms,C05.0,39,318857056,0.01,0.00%,
2014,2014,Malignant melanoma of ear and external auricular canal - Malignant neoplasms,C43.2,39,318857056,0.01,0.00%,
2014,2014,Rectum - Uncertain neoplasms,D37.5,39,318857056,0.01,0.00%,
2014,2014,Larynx - Uncertain neoplasms,D38.0,39,318857056,0.01,0.00%,
2014,2014,"Insulin-dependent diabetes mellitus, with neurological complications",E10.4,39,318857056,0.01,0.00%,
2014,2014,Deficiency of other specified B group vitamins,E53.8,39,318857056,0.01,0.00%,
2014,2014,Unspecified nonorganic psychosis,F29,39,318857056,0.01,0.00%,
2014,2014,Endocardial fibroelastosis,I42.4,39,318857056,0.01,0.00%,
2014,2014,Other gastritis,K29.6,39,318857056,0.01,0.00%,
2014,2014,"Trisomy and partial trisomy of autosomes, unspecified",Q92.9,39,318857056,0.01,0.00%,
2014,2014,"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in traffic accident",V27.5,39,318857056,0.01,0.00%,
2014,2014,"Handgun discharge, undetermined intent",Y22,39,318857056,0.01,0.00%,
2014,2014,Submandibular gland - Malignant neoplasms,C08.0,38,318857056,0.01,0.00%,
2014,2014,"Middle lobe, bronchus or lung - Malignant neoplasms",C34.2,38,318857056,0.01,0.00%,
2014,2014,Heart - Benign neoplasms,D15.1,38,318857056,0.01,0.00%,
2014,2014,Haemolytic-uraemic syndrome,D59.3,38,318857056,0.01,0.00%,
2014,2014,Thyrotoxicosis with diffuse goitre,E05.0,38,318857056,0.01,0.00%,
2014,2014,Chronic passive congestion of liver,K76.1,38,318857056,0.01,0.00%,
2014,2014,"Joint disorder, unspecified",M25.9,38,318857056,0.01,0.00%,
2014,2014,Microscopic polyangiitis,M31.7,38,318857056,0.01,0.00%,
2014,2014,Inflammatory disorders of scrotum,N49.2,38,318857056,0.01,0.00%,
2014,2014,Congenital cytomegalovirus infection,P35.1,38,318857056,0.01,0.00%,
2014,2014,"Other congenital anaemias, not elsewhere classified",P61.4,38,318857056,0.01,0.00%,
2014,2014,Congenital cerebral cysts,Q04.6,38,318857056,0.01,0.00%,
2014,2014,Common arterial trunk,Q20.0,38,318857056,0.01,0.00%,
2014,2014,"Diffuse non-Hodgkin lymphoma, unspecified",C83.9,37,318857056,0.01,0.00%,
2014,2014,"Lymphangioma, any site - Benign neoplasms",D18.1,37,318857056,0.01,0.00%,
2014,2014,Other primary thrombocytopenia,D69.4,37,318857056,0.01,0.00%,
2014,2014,Intracranial and intraspinal phlebitis and thrombophlebitis,G08,37,318857056,0.01,0.00%,
2014,2014,Other spontaneous pneumothorax,J93.1,37,318857056,0.01,0.00%,
2014,2014,"Disorder of skin and subcutaneous tissue, unspecified",L98.9,37,318857056,0.01,0.00%,
2014,2014,Newborn affected by other maternal conditions,P00.8,37,318857056,0.01,0.00%,
2014,2014,Patent ductus arteriosus,Q25.0,37,318857056,0.01,0.00%,
2014,2014,Hyperventilation,R06.4,37,318857056,0.01,0.00%,
